Demons	Q329989
The Gambler	Q28803067
White Nights	Q63119657
The Dream of a Ridiculous Man	Q971152
Two women	Q232011
The House of the Dead	Q1161171
A Nasty Story	Q2069884
Netochka Nezvanova	Q1458754
Uncle's Dream	Q1129859
The Discovery of Heaven	Q1212173
The Crocodile	Q2032679
The Test	Q7768555
The Grand Inquisitor	Q1113102
The Procedure	Q2561613
Notes from Underground	Q695116
The Double: A Petersburg Poem	Q1192975
My Brilliant Career	Q1249439
The Assault	Q1167183
A Gentle Creature	Q1215953
A little Hero	Q372550
The Raw Youth	Q2011716
On Parables	Q7091106
The Complete Stories of Franz Kafka	Q7727191
The New Advocate	Q7753489
Cockatoos	Q25219185
Shamefaced Lanky and Impure in Heart	Q7487514
The Penal Colony: Stories and Short Pieces	Q7756516
Poor Folk	Q117293
Humiliated and Insulted	Q1130546
Up the Country	Q25218939
Mr. Prokharchin	Q1128950
Franz Kafka's Diaries	Q16385740
Letters to Ottla	Q6533787
Parables and Paradoxes	Q7133713
Old Blastus of Bandicoot	Q24892909
Bring the Monkey	Q24896320
Ten Creeks Run	Q24887611
My Career Goes Bung	Q23541370
Prelude to Waking	Q24886797
Back to Bool Bool	Q24891098
Some Everyday Folk and Dawn	Q24886858
All That Swagger	Q24896117
Pioneers on Parade	Q24902263
Il messaggio dell’imperatore	Q56563552
The Village of Stepanchikovo	Q27775
Il processo	Q56563606
Aforismi di Zürau	Q56563148
Gemeinschaft	Q62518330
Urbanus	Q2658206
The Red Shoes	Q2293255
The Galoshes of Fortune	Q7735653
The Angel	Q7713740
The Sweethearts; or, The Top and the Ball	Q26321179
The Story of a Mother	Q3496170
Fairy Tales Told for Children. First Collection.	Q5430998
The Snowman	Q2483367
The Ice-Maiden	Q7741258
The Most Incredible Thing	Q7752374
The Happy Family	Q13564517
Blockhead Hans	Q4927270
H. C. Andersena Povídky a báchorky	Q15962368
Philosopher's Stone	Q16755664
The Flying Trunk	Q692649
The Fir-Tree	Q2341648
Little Ida's Flowers	Q2249916
The Bell	Q21127449
The Fairy Tale of My Life	Q12327365
A Story about a Darning-needle	Q12337329
The Garden of Paradise	Q2975233
The Girl Who Trod on a Loaf	Q2785122
What the Old Man Does is Always Right	Q13564487
The Bottle Neck	Q19437030
The Little Elder-Tree Mother	Q19437103
Bispen på Børglum og hans frænde	Q21086691
Nové báchorky	Q15962411
New Fairy Tales	Q7007548
The Improvisatore	Q7741637
The Daisy	Q16756945
The Shepherdess and the Chimney Sweep	Q2695186
The Teapot	Q7768202
The Two Baronesses	Q7770906
Five from One Pea-pod	Q13564499
The Beetle	Q19436608
The Storks	Q19533291
The Elfin Hill	Q21127439
Samlede digte	Q28466049
The Shirt-Collar	Q12311644
The Elf Mound	Q2579668
The Last Pearl	Q2977917
Under the Willow-Tree	Q19417215
In a Thousand Years	Q19426218
The Elf of the Rose	Q2236051
The Farm-Yard Cock and the Weather-Cock	Q19436914
Fairy Tales Told for Children	Q5430999
A Walking Tour from Holmen’s Canal to the Eastern Point of Amager in the Years 1828 and 1829	Q21084042
Golden Treasure	Q8774111
Everything in the Right Place	Q19418311
The Buckwheat	Q19961737
Výbor veškerých povídek a báchorek H. C. Andersena	Q15962669
The Naughty Boy	Q18711047
Contes d’Andersen	Q19149264
The Travelling Companion	Q19436001
The Goloshes of Fortune	Q16757063
The Old Oak Tree's Last Dream	Q22276727
The Silver Shilling	Q19435844
That short — potential stir	Q19077184
Witchcraft was hung, in History,	Q19077557
With Pinions of Disdain	Q19077702
With thee, in the Desert —	Q19077775
Death is like the insect	Q19077891
Within my Garden, rides a Bird	Q19077915
Within that little Hive	Q19077923
Without this — there is nought —	Q19077965
Delayed till she had ceased to know —	Q19079185
That Such have died enable Us	Q19077191
Death is the supple Suitor	Q19077898
Death leaves Us homesick, who behind,	Q19077900
Wonder — is not precisely Knowing	Q19078615
Not any more to be lacked —	Q19078801
Not probable — The barest Chance —	Q19078847
The Black Berry — wears a Thorn in his side —	Q19079977
The Bone that has no Marrow,	Q19080272
Joy to have merited the Pain —	Q19081326
Just lost, when I was saved!	Q19081726
The Child's faith is new —	Q19081968
Did Our Best Moment last —	Q19082230
Of all the Souls that stand create —	Q19082265
That this should feel the need of Death	Q19077198
The Admirations — and Contempts — of time —	Q19077507
Declaiming Waters none may dread —	Q19078208
Not that he goes — we love him more	Q19078883
Not that We did, shall be the test	Q19078888
The Beggar at the Door for Fame	Q19079577
Departed — to the Judgment —	Q19080165
Deprived of other Banquet,	Q19080347
The Butterfly upon the Sky,	Q19081121
The Butterfly's Numidian Gown	Q19081133
Just Once! Oh least Request!	Q19081731
Did you ever stand in a Cavern's Mouth —	Q19082256
Death's Waylaying not the sharpest	Q19078049
Now I lay thee down to Sleep —	Q19079464
Denial — is the only fact	Q19079651
The Bee is not afraid of me.	Q19079551
The Book of Martyrs	Q19080348
Despair's advantage is achieved	Q19080786
The butterfly obtains	Q19081115
Just so — Jesus — raps —	Q19081748
The Chemical conviction	Q19081838
Did the Harebell loose her girdle	Q19082237
Witchcraft has not a Pedigree	Q19077541
Death is potential to that Man	Q19077895
Without a smile — Without a Throe	Q19077957
Birthday of but a single pang	Q19078184
Defrauded I a Butterfly —	Q19078768
Not any sunny tone	Q19078808
Not One by Heaven defrauded stay —	Q19078842
Delight — becomes pictorial —	Q19079233
Delight is as the flight —	Q19079247
The Bat is dun, with wrinkled Wings —	Q19079336
Now I knew I lost her —	Q19079458
The Blunder is in estimate.	Q19080186
Bloom upon the Mountain — stated —	Q19080405
Judgment is justest	Q19081482
Did life's penurious length	Q19082224
Did We abolish Frost	Q19082244
That Love is all there is,	Q19077139
Dear March — Come in —	Q19077746
Death is a Dialogue between	Q19077883
Within thy Grave!	Q19077933
Not at Home to Callers	Q19078815
Blazing in Gold and quenching in Purple	Q19079911
The Beggar Lad — dies early —	Q19079584
Bloom — is Result — to meet a Flower	Q19080399
The Body grows without —	Q19080257
Dew — is the Freshet in the Grass —	Q19081350
That sacred Closet when you sweep —	Q19077169
Death warrants are supposed to be	Q19078022
The Angle of a Landscape —	Q19078135
Not seeing, still we know —	Q19078858
Not Sickness stains the Brave,	Q19078869
Not so the infinite Relations — Below	Q19078875
Not to discover weakness is	Q19078903
Not with a Club, the Heart is broken	Q19078920
The Bible is an antique Volume —	Q19079807
Bliss is the plaything of the child —	Q19080178
The Bird her punctual music brings	Q19079878
The Bird must sing to earn the Crumb	Q19079882
Blossoms will run away,	Q19080512
The Bobolink is gone —	Q19080251
Would you like summer? Taste of ours.	Q19080528
Of Being is a Bird	Q19082279
Bind me — I still can sing —	Q19077463
With sweetness unabated	Q19077723
Within my reach!	Q19077919
Wolfe demanded during dying	Q19078193
The Auctioneer of Parting	Q19078677
Not all die early, dying young —	Q19078781
Not any higher stands the Grave	Q19078794
Not in this World to see his face —	Q19078828
The Battle fought between the Soul	Q19079359
The Brain, within its Groove	Q19080645
Obtaining but our own Extent	Q19081071
The Bustle in a House	Q19081058
The Butterfly in honored Dust	Q19081110
The Butterfly's Assumption Gown	Q19081128
The Peasant Marey	Q2427606
An Honest Thief	Q3228235
The Landlady	Q4498877
Another Man's Wife and the Husband under the Bed	Q2376815
Winter Notes on Summer Impressions	Q2640525
Bobok	Q2614604
Adelchi	Q378658
The Eternal Husband	Q2401648
A Christmas Tree and a Wedding	Q21004978
A Novel in Nine Letters	Q2337353
A Writer's Diary	Q2618629
Il Conte di Carmagnola	Q3792632
Le sous-sol	Q20829660
The Christmas Tree and a Wedding	Q21005029
Versi da scriversi sotto il ritratto di Vincenzo Monti	Q19142702
Mal'chik u Hrista na jolke	Q3223072
La mite	Q56562925
White nights	Q60777773
Ricordi dal sottosuolo	Q56563302
A Christmas Tree and a Wedding (French translation)	Q44911054
Vita nätter : berättelser	Q65524031
Arma människor	Q65524639
En skriftställares dagbok	Q65525949
Krotkaja : fortælling	Q65527902
Raskolnikof : (forbrytelse og straff)	Q65529466
The Barber of Seville	Q632743
The Marriage of Figaro	Q1199684
The Human Condition	Q2006866
Love and Saint Augustine	Q1195230
Big and Little	Q1547989
1913	Q206333
Eugénie	Q3060256
The Elegant Universe	Q785107
Die Hose	Q1213492
Fireface	Q60777837
's Nachts	Q4540584
Rahel Varnhagen	Q2127391
The Hidden Reality: Parallel Universes and the Deep Laws of the Cosmos	Q7739560
Das Holz und die Bildung	Q19148333
Der Larvenzustand	Q19158238
Der See im Glase	Q19181154
Spanische Reisebriefe	Q19228860
Devotion	Q20863301
Eichmann in Jerusalem	Q480743
Notiz	Q19222184
Couples, Passersby	Q2045028
Die Sternschnuppen-Nächte des 12. und 13. November	Q19180120
Die ältesten geschichtlichen Denkmale	Q19186871
The Guilty Mother	Q762704
The Park	Q63119594
Seven Doors	Q1331788
Brian Greene: Is our universe the only universe?	Q22988086
Der Fliegenzustand	Q19156587
Der Kamm	Q19157756
Ein internationaler Congreß der Zukunft	Q19190726
Between Past and Future	Q743797
The Fabric of the Cosmos	Q58879576
The Origins of Totalitarianism	Q1327843
Das Mikroskop in der Haushaltung	Q19149361
Der Puppenzustand	Q19164098
Die Pflanzenzelle als Vorrathskammer	Q19178820
Die wissenschaftlichen Namen der Thiere und Pflanzen	Q19186578
Icarus at the Edge of Time	Q60377506
Duck, Death and the Tulip	Q5311411
Ithaka	Q28196249
The Life of the Mind	Q3213620
Das Mehl	Q19149336
Eine Ruine von Haus aus	Q19191934
Bürger Schippel	Q5005304
Politics and Language	Q7225178
Brian Greene: Making sense of string theory	Q22979432
Die Insekten-Verwandlung	Q19176582
Die Perlen. Erste Hälfte: Innerer Bau und Entstehung der Perlen	Q19178744
Ein streitiges Gebiet	Q19191154
Das Wasser	Q19153276
Oniritti Höhlenbilder	Q27890281
Der Buchdrucker	Q19155981
Die Blattpilze und die Pflanzenkrankheiten	Q19173384
Stein- und Braunkohlen und Torf	Q19229378
Ungeahnte Schönheit bei verachteten Thieren	Q19231944
The Discovery of the Mind: The Greek Origins of European Thought	Q30881100
Der Snob	Q1196902
Living Glimmering Lying	Q28228033
The Young Man	Q28227980
Alte und neue Alterthümer	Q19127369
Das Pflanzensystem	Q19149909
Ein Stiergefecht in Barcelona	Q19189741
On Violence	Q53952544
Time and the Room	Q60777782
Meyer's Universum	Q29418320
Libussa	Q56563318
Bebuquin	Q30134038
I epistoli tis gia to gamo	Q61450942
Men in Dark Times	Q70780507
Dawn	Q19076385
It feels a shame to be Alive —	Q19072430
It knew no Medicine —	Q19072502
It's thoughts — and just One Heart —	Q19072824
I've nothing else — to bring, You know —	Q19072910
Taken from men — this morning —	Q19073044
Best Witchcraft is Geometry	Q19075876
No Notice gave She, but a Change —	Q19076280
That is solemn we have ended	Q19077112
Behold this little Bane —	Q19072550
It stole along so stealthy	Q19072545
It was a quiet seeming Day —	Q19072585
It was not Death, for I stood up,	Q19072602
It will be Summer — eventually.	Q19072633
It would never be Common — more — I said —	Q19072644
It's coming — the postponeless Creature —	Q19072775
I've known a Heaven, like a Tent —	Q19072899
Better — than Music! For I — who heard it —	Q19076125
No Brigadier throughout the Year	Q19076157
Jesus! thy Crucifix	Q19076606
Nobody knows this little Rose —	Q19076612
It sounded as if the Streets were running	Q19072541
It troubled me as once I was —	Q19072565
It was not Saint — it was too large —	Q19072608
Take all away —	Q19072995
Taking up the fair Ideal,	Q19073057
Teach Him — When He makes the names —	Q19074988
Between the form of Life and Life	Q19076258
No Other can reduce	Q19076289
None who saw it ever told it	Q19076817
Noon — is the Hinge of Day —	Q19076833
Than Heaven more remote,	Q19076989
It sifts from Leaden Sieves —	Q19072533
It struck me — every Day —	Q19072552
It would not know if it were spurned,	Q19072649
Will there really be a "Morning"?	Q19072523
It's easy to invent a Life —	Q19072782
It's such a little thing to weep —	Q19072817
Talk not to me of Summer Trees	Q19073440
Between My Country — and the Others —	Q19076235
No Man can compass a Despair —	Q19076246
No man saw awe, nor to his house	Q19076254
No matter where the Saints abide,	Q19076267
That after Horror — that 'twas us —	Q19077068
That Distance was between Us	Q19077076
That first Day, when you praised Me, Sweet,	Q19077083
That I did always love	Q19077104
That it will never come again	Q19077116
Bequest	Q19074847
It is a lonesome Glee —	Q19072439
It would have starved a Gnat —	Q19072638
I've got an arrow here.	Q19072887
Bereavement in their death to feel	Q19074890
Tell as a Marksman — were forgotten	Q19075331
No Prisoner be —	Q19076302
No Rack can torture me —	Q19076308
None can experience sting	Q19076813
It knew no lapse, nor Diminuation —	Q19072495
It might be lonelier	Q19072515
It was too late for Man —	Q19072621
I've heard an Organ talk, sometimes	Q19072892
Take all away from me, but leave me Ecstasy,	Q19073010
Belshazzar had a Letter —	Q19073616
Besides the Autumn poets sing	Q19075784
Betrothed to Righteousness might be	Q19076114
No Bobolink — reverse His Singing	Q19076148
No ladder needs the bird but skies	Q19076229
Behind Me — dips Eternity —	Q19072492
It dropped so low — in my Regard —	Q19072424
It was a quiet way —	Q19072590
It was given to me by the Gods —	Q19072596
Its Hour with itself	Q19072790
It's like the Light —	Q19072795
I've seen a Dying Eye	Q19072918
Bereaved of all, I went abroad —	Q19074886
No Autumn's intercepting Chill	Q19076144
No Romance sold unto	Q19076320
Winter under cultivation	Q19076732
Before you thought of Spring	Q19072432
It ceased to hurt me, though so slow	Q19072406
It did not surprise me —	Q19072410
It don't sound so terrible — quite — as it did —	Q19072417
It is an honorable Thought	Q19072450
It is easy to work when the soul is at play —	Q19072457
It rises — passes — on our South	Q19072526
It tossed — and tossed —	Q19072558
It was a Grave, yet bore no Stone	Q19072572
It's all I have to bring today —	Q19072768
Its little Ether Hood	Q19072803
I've dropped my Brain — My Soul is numb —	Q19072879
Take your Heaven further on —	Q19073031
Talk with prudence to a Beggar	Q19073446
Dare you see a Soul at the White Heat?	Q19073984
Tell all the Truth but tell it slant —	Q19075318
Besides this May	Q19075792
Best Things dwell out of Sight	Q19075847
No Crowd that has occurred	Q19076181
No Life can pompless pass away —	Q19076234
Winter is good — his Hoar Delights	Q19076689
Nor Mountain hinder Me	Q19076897
The Favourite Game	Q7733566
Let Us Compare Mythologies	Q6533011
Beautiful Losers	Q2701408
Parasites of Heaven	Q17575623
Selected Poems 1956–1968	Q17582953
Book of Mercy	Q17571980
Book of Longing	Q2910448
Flowers for Hitler	Q5462307
Death of a Lady's Man	Q17572386
Stranger Music	Q7621522
The Spice-Box of Earth	Q7765830
The Energy of Slaves	Q17586667
Apocalypse	Q19045868
Society for me my misery	Q19045878
Some Arrows slay but whom they strike —	Q19046308
Given in Marriage unto Thee	Q19048754
How destitute is he	Q19049062
How good his Lava Bed,	Q19049152
How noteless Men, and Pleiads, stand,	Q19049408
How slow the Wind —	Q19049470
How soft this Prison is	Q19049484
Go slow, my soul, to feed thyself	Q19050042
God gave a Loaf to every Bird —	Q19050200
Some — Work for Immortality —	Q19046283
Some Rainbow — coming from the Fair!	Q19046474
Somewhat, to hope for,	Q19046930
Somewhere upon the general Earth	Q19046937
Victory comes late —	Q19047931
How firm Eternity must look	Q19049113
Glee — The great storm is over —	Q19049220
As Frost is best conceived	Q19049497
As imperceptibly as Grief	Q19049535
As Sleigh Bells seem in summer	Q19049594
How the Waters closed above Him	Q19049633
Glory is that bright tragic thing	Q19049695
Going to Heaven!	Q19050932
Hope is a strange invention —	Q19046516
Give little Anguish —	Q19048715
Soul, Wilt thou toss again?	Q19048694
How brittle are the Piers	Q19048997
Artists wrestled here!	Q19049255
How fits his Umber Coat	Q19049121
Come slowly - Eden!	Q19049347
As if some little Arctic flower	Q19049521
How much the present moment means	Q19049392
As Summer into Autumn slips	Q19049609
How ruthless are the gentle —	Q19049440
As Watchers hang upon the East,	Q19049642
Go thy great way!	Q19050050
Apparently with no surprise	Q19045999
Soil of Flint, if steady tilled —	Q19045988
Some one prepared this mighty show	Q19046445
Some say goodnight — at night —	Q19046521
Color — Caste — Denomination —	Q19048376
How fortunate the Grave —	Q19049137
How know it from a Summer's Day?	Q19049248
How many Flowers fail in Wood —	Q19049345
How sick — to wait — in any place — but thine —	Q19049457
How the old Mountains drip with Sunset	Q19049588
Glowing is her Bonnet,	Q19049894
God is indeed a jealous God —	Q19050235
Soft as the massacre of Suns	Q19045949
Hope is a subtle Glutton —	Q19046523
Soul, take thy risk.	Q19048686
How happy I was if I could forget	Q19049162
Come show thy Durham Breast	Q19049340
As if the Sea should part	Q19049528
Volcanoes be in Sicily	Q19049357
As subtle as tomorrow	Q19049602
Ashes denote that Fire was —	Q19050039
Mine — by the Right of the White Election!	Q19046137
Some Wretched creature, savior take	Q19046576
Some, too fragile for winter winds	Q19046596
Are Friends Delight or Pain?	Q19046988
How Human Nature dotes	Q19049187
As far from pity, as complaint —	Q19049464
As plan for Noon and plan for Night	Q19049589
Go not too near a House of Rose —	Q19050033
God made a little Gentian —	Q19050249
Apology for Her	Q19045944
Softened by Time's consummate plush,	Q19045975
Mine Enemy is growing old —	Q19046153
Some Days retired from the rest	Q19046344
Some we see no more, Tenements of Wonder	Q19046569
Somehow myself survived the Night	Q19046628
Sometimes with the Heart	Q19046922
Arrows enamored of his Heart —	Q19048737
Soto! Explore thyself!	Q19048662
How dare the robins sing,	Q19049047
How far is it to Heaven?	Q19049106
How lonesome the Wind must feel Nights —	Q19049289
How many times these low feet staggered —	Q19049360
As old as Woe —	Q19049559
How News must feel when travelling	Q19049400
As willing lid o'er weary eye	Q19049654
How soft a Caterpillar steps —	Q19049476
How still the Bells in Steeples stand	Q19049508
Some such Butterfly be seen	Q19046537
Art thou the thing I wanted?	Q19048846
How fleet — how indiscreet an one —	Q19049128
How happy is the little Stone	Q19049169
South Winds jostle them —	Q19049150
As Children bid the Guest "Good Night"	Q19049446
As from the earth the light Balloon	Q19049488
As if I asked a common Alms,	Q19049513
How much of Source escapes with thee —	Q19049384
As the Starved Maelstrom laps the Navies	Q19049626
As we pass Houses musing slow	Q19049648
How well I knew Her not	Q19049804
God is a distant — stately Lover —	Q19050217
God made no act without a cause,	Q19050257
Wait till the Majesty of Death	Q19050405
Three Sisters	Q477823
The Bet	Q394247
The Cherry Orchard	Q478381
La gitanilla	Q555967
The Bear	Q1192719
Trabajos de Persiles y Sigismunda :	Q84726988
La ilustre fregona	Q596079
Ivanov	Q19168705
The Seagull	Q650063
Platonov	Q1112008
A Marriage Proposal	Q1194195
The Darling	Q394219
On the Harmful Effects of Tobacco	Q2022683
Los Trabajos de Persiles y Sigismunda	Q2634153
Viaje al Parnaso	Q3071897
Vanka	Q872532
The Tutor	Q1194388
Ward No. 6	Q289770
The Black Monk	Q948223
The Wood Demon	Q129936
The Siege of Numantia	Q290051
Novelas ejemplares	Q555699
La Galatea	Q2348040
Rinconete y Cortadillo	Q556786
El licenciado Vidriera	Q576188
La señora Cornelia	Q609506
El celoso extremeño	Q554472
The Man in the Case	Q1763860
El ingenioso hidalgo Don Quixote de la Mancha	Q21003806
Don Quijote de la Mancha	Q21003805
Don Quixote	Q480
The Diversion	Q19450063
The Biscayan Feigned	Q19439865
El ingenioso hidalgo Don Quijote de la Mancha (1880-1883)	Q50895478
La tía fingida	Q3213056
The Coloquio Of The Perros	Q554504
Uncle Danya	Q753298
El ingenioso hidalgo D. Quijote de la Mancha (1879)	Q56435530
L'enginyós hidalgo Don Quixote de la Mancha (1905)	Q56619118
L'ingeniós hidalgo Don Quixot de la Mancha (1882)	Q56628917
Segunda parte del ingenioso cavallero Don Quixote de la Mancha (1615)	Q56630096
The Dialogue of the Dogs	Q30673312
Tommelise	Q65523562
L’Ingénieux Hidalgo Don Quichotte de la Manche	Q49611178
The ingenious gentleman Don Quixote of La Mancha (1896?)	Q56618676
Eventyr og historier	Q29034394
Don Quixote de la Mancha (1605-1615)	Q56629101
El ingenioso hidalgo Don Quixote de la Mancha (1605)	Q56630002
Category:L'ingénieux hidalgo don Quichotte de la Manche (1863)	Q56417941
O engenhoso fidalgo dom Quixote de la Mancha (1794)	Q56630267
El ingenioso hidalgo Don Quijote de la Mancha	Q65067469
Don Chisciotte della Mancia	Q65037994
El Ingenioso Hidalgo Don Quijote de La Mancha	Q65063241
El ingenioso hidalgo don Quixote de la Mancha	Q65064883
Ungdoms-Forsøg	Q65523743
En Digters Bazar	Q65525664
Eventyr, fortalte for børn. Ny samling	Q65526202
Eventyr. fortalte for Børn	Q65526206
H. C. Andersens eventyr og historier. Jubilæumsudgave for danske børn	Q65526984
I Sverrig	Q65527342
Kun en Spillemand	Q65527915
Liden Kirsten, romantisk Opera i to Akter	Q65528090
Maurerpigan : Original Tragedie i fem Akter	Q65528328
O. T.	Q65528918
Pictures of Sweden	Q65529299
Sagor och berättelser	Q65529683
De to Baronesser	Q65531836
Improvisatoren: Roman i to Dele	Q65548952
Spiidnegeahčči	Q71855219
Storiau Hans Andersen : four Hans Andersen stories adapted for Welsh learners	Q76906370
Detholiad o storiau Andersen	Q78927916
Y blwch tân	Q79290491
A Woman's Revenge	Q19181446
Across Siberia	Q19169092
Swansong	Q19178995
Life as a series of questions and exclamations	Q19163251
Ole Lukøje	Q258749
De amore	Q281828
The Tallow Candle	Q889349
The Shadow	Q1196629
The Phoenix Bird	Q2010454
Something	Q2087795
The Way I Am	Q1658017
The Nightingale	Q28453552
The Old Church-Bell	Q1217825
The Goblin and the Grocer	Q1759251
The Swineherd	Q1196800
The Tinderbox	Q1167862
Little Claus and Big Claus	Q1199235
Angry Blonde	Q16825144
Rolník Martin ze samoty	Q15962992
Hans Christian Andersen bibliography	Q1281967
Vlastivěda	Q15963068
The Emperor's New Clothes	Q11866
Thumbelina	Q11870
The Snow Queen	Q11880
The Little Match Girl	Q11876
The Princess and the Pea	Q11861
The Wild Swans	Q11883
The Steadfast Tin Soldier	Q11872
The Ugly Duckling	Q28232417
The Little Mermaid	Q11859
Osudy dobrého vojáka Švejka za světové války. I-IV	Q50327703
Surrender	Q19071094
Strong Draughts of Their Refreshing Minds	Q19068656
Crisis is sweet and yet the Heart	Q19068863
Such is the Force of Happiness —	Q19069491
Nature — sometimes sears a Sapling —	Q19069852
Nature assigns the Sun —	Q19069935
Summer is shorter than any one —	Q19070289
Because 'twas Riches I could own,	Q19071640
It can't be "Summer"!	Q19072400
When Katie walks, this simple pair accompany her side,	Q19068431
When we have ceased to care	Q19068622
When we stand on the tops of Things —	Q19068630
While Asters —	Q19068972
While we were fearing it, it came —	Q19068993
Crumbling is not an instant's Act	Q19070257
Summer — we all have seen —	Q19070216
Who is it seeks my Pillow Nights —	Q19070826
Who were "the Father and the Son"	Q19070930
Surprise is like a thrilling — pungent —	Q19071073
Sweet is the swamp with its secrets,	Q19071792
Is it too late to touch you, Dear?	Q19071987
It always felt to me — a wrong	Q19072366
It bloomed and dropt, a Single Noon —	Q19072374
When Roses cease to bloom, Sir,	Q19068494
Where bells no more affright the morn —	Q19068698
Where I have lost, I softer tread —	Q19068723
While it is alive	Q19068977
Nature and God — I neither knew	Q19069919
Nature rarer uses Yellow	Q19069953
Summer begins to have the look	Q19070251
Who abdicated Ambush	Q19070736
Who goes to dine must take his Feast	Q19070790
Who is the East?	Q19070846
Who saw no Sunrise cannot say	Q19070906
Whose Pink career may have a close	Q19071017
Sweet Pirate of the heart,	Q19071813
Bee! I'm expecting you!	Q19072134
Bees are Black, with Gilt Surcingles —	Q19072299
It came his turn to beg —	Q19072388
When One has given up One's life	Q19068477
Where Roses would not dare to go,	Q19068760
Where Ships of Purple — gently toss —	Q19068765
Where Thou art — that — is Home —	Q19068797
Which is the best — the Moon or the Crescent?	Q19068883
Which misses most,	Q19068886
Superfluous were the Sun	Q19070737
Who Court obtain within Himself	Q19070753
Who has not found the Heaven — below —	Q19070803
Who never lost, are unprepared	Q19070884
Whoever disenchants	Q19070943
Whose are the little beds, I asked	Q19070996
Beauty — be not caused — It Is —	Q19071459
Because He loves Her	Q19071607
Sweet — You forgot — but I remembered	Q19071746
Is Heaven a Physician?	Q19071960
Sweet Skepticism of the Heart —	Q19071820
Before He comes we weigh the Time!	Q19072369
When Memory is full	Q19068455
When Night is almost done —	Q19068470
Struck, was I, not yet by Lightning —	Q19068766
Nature affects to be sedate	Q19069906
Summer for thee, grant I may be	Q19070270
Sunset at Night — is natural —	Q19070688
Superiority to Fate	Q19070810
Who occupies this House?	Q19070897
Why — do they shut Me out of Heaven?	Q19071031
Before the ice is in the pools —	Q19072405
When they come back — if Blossoms do —	Q19068611
Whether my bark went down at sea —	Q19068846
Whether they have forgotten	Q19068853
Which is best? Heaven —	Q19068878
Nature — the Gentlest Mother is,	Q19069856
Nature can do no more	Q19069941
Be Mine the Doom —	Q19070424
Summer laid her simple Hat	Q19070295
Who Giants know, with lesser Men	Q19070778
Surgeons must be very careful	Q19071050
Suspense — is Hostiler than Death —	Q19071156
Why make it doubt — it hurts it so —	Q19071201
Never for Society	Q19071352
Because my Brook is fluent	Q19071610
New feet within my garden go —	Q19071812
Sweet — safe — Houses —	Q19071739
Is Bliss then, such Abyss,	Q19071947
Before I got my eye put out	Q19072378
When the Astronomer stops seeking	Q19068523
Such are the inlets of the mind —	Q19069484
Because the Bee may blameless hum	Q19071629
Sweet Mountains — Ye tell Me no lie —	Q19071806
Is Immortality a bane	Q19071968
Is it dead — Find it —	Q19071974
Is it true, dear Sue?	Q19071995
Sweet, to have had them lost	Q19071863
It came at last but prompter Death	Q19072381
Sunset that screens, reveals —	Q19070712
Who never wanted — maddest Joy	Q19070889
Whole Gulfs — of Red, and Fleets — of Red —	Q19070958
Beauty crowds me till I die	Q19071520
Why should we hurry — why indeed?	Q19071221
Wild Nights — Wild Nights!	Q19071993
The Secret	Q19098808
The Savior must have been	Q19098612
Life, and Death, and Giants —	Q19099102
Like her the Saints retire,	Q19099209
Like Rain it sounded till it curved	Q19099221
The Skies can't keep their secret!	Q19099259
The Soul that hath a Guest	Q19099554
The Soul's Superior instants	Q19099569
The Spider as an Artist	Q19099663
The Sun and Fog contested	Q19100311
The Sun in reigning to the West	Q19100322
The Sun is one — and on the Tare	Q19100330
The Sweets of Pillage, can be known	Q19100448
The things we thought that we should do	Q19100792
The Treason of an accent	Q19101093
The waters chased him as he fled,	Q19102012
The Wind	Q19102388
The smouldering embers blush —	Q19099341
The Symptom of the Gale —	Q19100517
The Test of Love — is Death —	Q19100730
The Veins of other Flowers	Q19101662
The Way I read a Letter's — this —	Q19102030
The Wind didn't come from the Orchard — today —	Q19102416
Love — thou art high —	Q19102739
The World — stands — solemner — to me —	Q19102701
The Robin is the One	Q19098147
Except the smaller size	Q19098554
Life — is what we make of it —	Q19098924
Like Brooms of Steel	Q19099198
Like Some Old fashioned Miracle	Q19099229
The Soul unto itself	Q19099557
The spry Arms of the Wind	Q19099752
The stem of a departed Flower	Q19099910
The Sun — just touched the Morning —	Q19100306
The Sun kept stooping — stooping — low!	Q19100338
Lives he in any other world	Q19100503
The way Hope builds his House	Q19102025
The Well upon the Brook	Q19102114
Love — is that later Thing than Death —	Q19102734
The saddest noise, the sweetest noise,	Q19098463
Lightly stepped a yellow star	Q19099187
Robbed by Death — but that was easy —	Q19099320
The Stars are old, that stood for me —	Q19099816
The Sun is gay or stark	Q19100325
The Sun kept setting — setting — still	Q19100334
The Sunrise runs for Both —	Q19100369
The thought beneath so slight a film —	Q19100813
The Voice that stands for Floods to me	Q19101837
The Winters are so short —	Q19102465
The words the happy say	Q19102645
Love — is anterior to Life —	Q19102730
Risk is the Hair that holds the Tun	Q19099062
Lift it — with the Feathers	Q19099130
Like eyes that looked on Wastes —	Q19099201
Like Time's insidious wrinkle	Q19099236
Like Trains of Cars on Tracks of Plush	Q19099240
The Snow that never drifts —	Q19099349
The Soul has Bandaged moments —	Q19099536
The Stimulus, beyond the Grave	Q19099928
The Suburbs of a Secret	Q19100238
The Sun retired to a cloud	Q19100342
The Sun went down — no Man looked on —	Q19100351
The Sunset stopped on Cottages	Q19100377
The sweetest Heresy received	Q19100437
